"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o14433452","2017-02-19","21:57","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14432408","2017-02-19","20:05","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14431177","2017-02-19","18:10","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14429986","2017-02-19","16:06","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14429047","2017-02-19","14:06","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14428188","2017-02-19","12:19","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14426665","2017-02-18","18:17","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14426020","2017-02-18","16:00","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14425357","2017-02-18","14:09","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14424564","2017-02-18","12:04","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14423920","2017-02-18","10:14","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14422113","2017-02-17","18:11","","12","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14420517","2017-02-17","15:55","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14418552","2017-02-17","14:04","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14416751","2017-02-17","12:33","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14413596","2017-02-17","10:02","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14387911","2017-02-17","08:06","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14385751","2017-02-17","00:04","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14385107","2017-02-16","21:58","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14384147","2017-02-16","20:15","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14382441","2017-02-16","18:02","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14377221","2017-02-16","14:00","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14374366","2017-02-16","12:14","","","15","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14364791","2017-02-16","00:11","","0","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14364130","2017-02-15","22:08","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14362916","2017-02-15","20:06","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14361026","2017-02-15","17:55","","24","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14358402","2017-02-15","15:59","","","26","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14355520","2017-02-15","14:04","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14352376","2017-02-15","12:08","","","13","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14349281","2017-02-15","10:04","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14347456","2017-02-15","08:15","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14345046","2017-02-15","00:08","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14344527","2017-02-14","22:13","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14343234","2017-02-14","19:58","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14341714","2017-02-14","18:09","","","20","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14339257","2017-02-14","16:10","","","29","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14336711","2017-02-14","14:22","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14329516","2017-02-14","09:56","","","6","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14327701","2017-02-14","08:11","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14324549","2017-02-14","00:11","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14323952","2017-02-13","22:07","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14322884","2017-02-13","20:13","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14320990","2017-02-13","18:02","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14318526","2017-02-13","16:02","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14315553","2017-02-13","14:13","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14312050","2017-02-13","12:09","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14296316","2017-02-11","20:24","1","","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14295945","2017-02-11","18:15","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14295158","2017-02-11","16:07","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14294308","2017-02-11","14:11","","","9","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14293728","2017-02-11","12:49","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14293096","2017-02-11","11:06","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14291861","2017-02-10","20:06","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14291283","2017-02-10","17:57","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14289427","2017-02-10","15:44","","7","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14287427","2017-02-10","14:08","","8","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14285177","2017-02-10","12:23","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14282388","2017-02-10","10:18","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14280478","2017-02-10","08:13","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14278392","2017-02-09","23:59","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14277984","2017-02-09","22:09","","0","","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14277204","2017-02-09","20:19","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14275794","2017-02-09","18:08","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14274515","2017-02-09","16:38","","","7.","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14271048","2017-02-09","13:58","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14268424","2017-02-09","12:15","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14261330","2017-02-09","00:12","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14260600","2017-02-08","22:09","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14258497","2017-02-08","20:05","","","5","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14256515","2017-02-08","18:00","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14253092","2017-02-08","16:11","","","17","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14249613","2017-02-08","14:02","","","11","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14240888","2017-02-08","08:10","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14238682","2017-02-08","00:10","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14238053","2017-02-07","22:02","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14237359","2017-02-07","20:10","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14235309","2017-02-07","18:09","","","4","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14229327","2017-02-07","14:04","","","10","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14223107","2017-02-07","10:23","","","8","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14221075","2017-02-07","08:53","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14217576","2017-02-07","00:04","","","3","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14216587","2017-02-06","22:12","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14215341","2017-02-06","20:00","","","14","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14212761","2017-02-06","18:10","","","18","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14210022","2017-02-06","16:08","","","16","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14206539","2017-02-06","14:02","","","21","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14203895","2017-02-06","12:30","","","12","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14197028","2017-02-06","08:05","","","2","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14194492","2017-02-06","00:06","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14194001","2017-02-05","21:56","","","1","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14193483","2017-02-05","20:07","","","0","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
"o14192738","2017-02-05","17:57","","","7","","Circulation Student","Head Count - Ground","blank","blank","blank","blank"
